ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2019-11-11T00:00:00.000000000Z,35,2,7453,307.970000000,308.600000000,307.270000000,308.450000000,4962095,SPY
2019-11-11T00:00:00.000000000Z,35,2,389,1777.000000000,1782.880000000,1767.120000000,1772.240000000,529697,AMZN
2019-11-11T00:00:00.000000000Z,35,2,13,258.900000000,262.460000000,258.190000000,262.400000000,4879163,AAPL
2019-11-11T00:00:00.000000000Z,35,2,5282,145.370000000,146.410000000,144.730000000,146.240000000,4667386,MSFT
2019-11-11T00:00:00.000000000Z,35,2,5702,206.380000000,209.250000000,204.280000000,208.300000000,1316716,NVDA
2019-11-11T00:00:00.000000000Z,35,2,5266,26.630000000,27.095000000,26.630000000,27.080000000,1069468,MRVL
2019-11-11T00:00:00.000000000Z,35,2,2741,189.980000000,190.250000000,188.550000000,189.680000000,2192635,FB
2019-11-11T00:00:00.000000000Z,35,2,627,312.000000000,313.230000000,310.930000000,312.750000000,332891,AVGO
2019-11-11T00:00:00.000000000Z,35,2,6559,200.330000000,201.140000000,199.950000000,200.990000000,2494735,QQQ
2019-11-11T00:00:00.000000000Z,35,2,3461,1302.170000000,1306.450000000,1295.880000000,1296.730000000,273893,GOOGL
2019-11-12T00:00:00.000000000Z,35,2,5702,208.510000000,211.850000000,208.180000000,209.450000000,1598329,NVDA
2019-11-12T00:00:00.000000000Z,35,2,7453,308.600000000,309.990000000,308.150000000,308.660000000,6283601,SPY
2019-11-12T00:00:00.000000000Z,35,2,2740,189.450000000,195.070000000,189.390000000,194.790000000,4069703,FB
2019-11-12T00:00:00.000000000Z,35,2,626,314.160000000,316.420000000,313.300000000,315.000000000,567804,AVGO
2019-11-12T00:00:00.000000000Z,35,2,13,262.400000000,262.790000000,260.930000000,261.720000000,5469622,AAPL
2019-11-12T00:00:00.000000000Z,35,2,3460,1302.790000000,1309.350000000,1294.240000000,1297.180000000,357985,GOOGL
2019-11-12T00:00:00.000000000Z,35,2,389,1774.000000000,1786.250000000,1770.000000000,1776.150000000,586643,AMZN
2019-11-12T00:00:00.000000000Z,35,2,3459,1299.000000000,1309.990000000,1295.720000000,1297.180000000,350602,GOOG
2019-11-12T00:00:00.000000000Z,35,2,6559,201.110000000,202.205000000,200.830000000,201.390000000,3180095,QQQ
2019-11-12T00:00:00.000000000Z,35,2,7992,347.000000000,350.340000000,344.030000000,349.970000000,1989078,TSLA
2019-11-12T00:00:00.000000000Z,35,2,5282,146.630000000,147.570000000,146.065000000,146.920000000,6570838,MSFT
2019-11-12T00:00:00.000000000Z,35,2,5266,27.050000000,28.375000000,27.050000000,28.070000000,3697654,MRVL
2019-11-13T00:00:00.000000000Z,35,2,3455,1292.500000000,1304.000000000,1292.500000000,1298.050000000,402217,GOOG
2019-11-13T00:00:00.000000000Z,35,2,626,313.600000000,315.700000000,311.800000000,312.750000000,495427,AVGO
2019-11-13T00:00:00.000000000Z,35,2,3456,1293.400000000,1302.620000000,1290.020000000,1295.080000000,353268,GOOGL
2019-11-13T00:00:00.000000000Z,35,2,6553,201.040000000,201.770000000,200.300000000,201.380000000,3628702,QQQ
2019-11-13T00:00:00.000000000Z,35,2,389,1769.000000000,1775.200000000,1747.420000000,1751.600000000,803861,AMZN
2019-11-13T00:00:00.000000000Z,35,2,7987,351.000000000,356.800000000,345.290000000,346.330000000,2275007,TSLA
2019-11-13T00:00:00.000000000Z,35,2,5276,146.620000000,147.490000000,146.300000000,147.360000000,6342033,MSFT
2019-11-13T00:00:00.000000000Z,35,2,5696,208.210000000,209.450000000,205.880000000,209.340000000,1688847,NVDA
2019-11-13T00:00:00.000000000Z,35,2,7447,308.310000000,309.540000000,307.480000000,309.270000000,8888350,SPY
2019-11-13T00:00:00.000000000Z,35,2,13,261.200000000,264.780000000,260.000000000,264.560000000,6639136,AAPL
2019-11-13T00:00:00.000000000Z,35,2,5260,27.760000000,28.370000000,27.630000000,27.820000000,2269701,MRVL
2019-11-13T00:00:00.000000000Z,35,2,2735,193.950000000,195.690000000,192.730000000,193.220000000,2874330,FB
2019-11-14T00:00:00.000000000Z,35,2,5702,209.000000000,218.350000000,203.000000000,207.000000000,3225016,NVDA
2019-11-14T00:00:00.000000000Z,35,2,626,312.000000000,312.000000000,306.100000000,308.780000000,610189,AVGO
2019-11-14T00:00:00.000000000Z,35,2,3459,1298.000000000,1317.050000000,1295.050000000,1309.510000000,434725,GOOG
2019-11-14T00:00:00.000000000Z,35,2,3460,1294.510000000,1315.740000000,1293.670000000,1307.500000000,500249,GOOGL
2019-11-14T00:00:00.000000000Z,35,2,13,264.150000000,264.870000000,261.290000000,261.940000000,5948525,AAPL
2019-11-14T00:00:00.000000000Z,35,2,6559,201.060000000,201.550000000,200.220000000,201.530000000,3988010,QQQ
2019-11-14T00:00:00.000000000Z,35,2,7454,308.910000000,309.800000000,308.090000000,309.800000000,6941581,SPY
2019-11-14T00:00:00.000000000Z,35,2,7995,346.150000000,353.470000000,342.900000000,349.000000000,1712516,TSLA
2019-11-14T00:00:00.000000000Z,35,2,5265,27.910000000,27.910000000,26.695000000,27.050000000,2971460,MRVL
2019-11-14T00:00:00.000000000Z,35,2,389,1751.000000000,1766.550000000,1749.530000000,1756.000000000,604056,AMZN
2019-11-14T00:00:00.000000000Z,35,2,5281,147.270000000,148.405000000,146.990000000,148.040000000,5569344,MSFT
2019-11-14T00:00:00.000000000Z,35,2,2737,192.900000000,194.030000000,191.460000000,193.230000000,2386902,FB
2019-11-15T00:00:00.000000000Z,35,2,6562,202.020000000,202.910000000,201.920000000,202.650000000,3531999,QQQ
2019-11-15T00:00:00.000000000Z,35,2,389,1761.740000000,1764.480000000,1732.900000000,1737.000000000,1173224,AMZN
2019-11-15T00:00:00.000000000Z,35,2,626,313.000000000,313.420000000,310.000000000,312.850000000,757368,AVGO
2019-11-15T00:00:00.000000000Z,35,2,3461,1318.840000000,1335.000000000,1313.560000000,1333.400000000,687788,GOOG
2019-11-15T00:00:00.000000000Z,35,2,13,263.210000000,266.080000000,263.010000000,265.860000000,8103814,AAPL
2019-11-15T00:00:00.000000000Z,35,2,5705,209.200000000,211.760000000,200.680000000,204.010000000,5885087,NVDA
2019-11-15T00:00:00.000000000Z,35,2,7456,310.370000000,311.840000000,310.170000000,311.670000000,7091729,SPY
2019-11-15T00:00:00.000000000Z,35,2,5268,27.210000000,27.440000000,26.820000000,26.850000000,2066636,MRVL
2019-11-15T00:00:00.000000000Z,35,2,2739,193.700000000,195.300000000,193.260000000,194.850000000,3903177,FB
2019-11-15T00:00:00.000000000Z,35,2,5284,148.510000000,150.110000000,148.270000000,149.970000000,9477853,MSFT
2019-11-15T00:00:00.000000000Z,35,2,3462,1315.230000000,1334.210000000,1310.650000000,1332.700000000,694049,GOOGL
2019-11-15T00:00:00.000000000Z,35,2,7994,350.200000000,352.810000000,348.350000000,351.850000000,1318222,TSLA
2019-11-18T00:00:00.000000000Z,35,2,5284,150.220000000,150.690000000,148.980000000,150.380000000,7090489,MSFT
2019-11-18T00:00:00.000000000Z,35,2,6560,203.140000000,203.390000000,201.775000000,202.950000000,3506393,QQQ
2019-11-18T00:00:00.000000000Z,35,2,5703,204.940000000,213.340000000,203.060000000,212.150000000,3417459,NVDA
2019-11-18T00:00:00.000000000Z,35,2,2738,195.230000000,198.630000000,193.050000000,197.260000000,4298139,FB
2019-11-18T00:00:00.000000000Z,35,2,7454,312.240000000,312.470000000,311.040000000,311.900000000,5658792,SPY
2019-11-18T00:00:00.000000000Z,35,2,3461,1336.200000000,1338.850000000,1316.110000000,1319.800000000,491982,GOOGL
2019-11-18T00:00:00.000000000Z,35,2,389,1744.000000000,1753.700000000,1722.700000000,1752.490000000,726965,AMZN
2019-11-18T00:00:00.000000000Z,35,2,13,266.200000000,267.780000000,264.230000000,267.250000000,5652466,AAPL
2019-11-18T00:00:00.000000000Z,35,2,5268,26.950000000,26.970000000,26.085000000,26.200000000,3231142,MRVL
2019-11-18T00:00:00.000000000Z,35,2,624,313.100000000,314.000000000,308.180000000,311.070000000,645935,AVGO
2019-11-18T00:00:00.000000000Z,35,2,7992,351.570000000,354.700000000,346.080000000,349.810000000,1170895,TSLA
2019-11-18T00:00:00.000000000Z,35,2,3460,1337.800000000,1340.010000000,1317.550000000,1319.100000000,511275,GOOG
2019-11-19T00:00:00.000000000Z,35,2,5282,150.350000000,151.330000000,150.050000000,150.050000000,8308810,MSFT
2019-11-19T00:00:00.000000000Z,35,2,5701,213.000000000,213.550000000,205.650000000,207.650000000,2546399,NVDA
2019-11-19T00:00:00.000000000Z,35,2,389,1758.000000000,1762.250000000,1743.030000000,1749.070000000,726296,AMZN
2019-11-19T00:00:00.000000000Z,35,2,7989,349.990000000,359.990000000,347.800000000,358.750000000,2044341,TSLA
2019-11-19T00:00:00.000000000Z,35,2,2737,197.600000000,200.000000000,196.860000000,198.670000000,5298089,FB
2019-11-19T00:00:00.000000000Z,35,2,3460,1323.860000000,1327.760000000,1308.840000000,1308.840000000,448377,GOOGL
2019-11-19T00:00:00.000000000Z,35,2,5266,26.300000000,26.480000000,25.765000000,26.350000000,1860459,MRVL
2019-11-19T00:00:00.000000000Z,35,2,3459,1327.590000000,1327.870000000,1311.600000000,1311.600000000,516693,GOOG
2019-11-19T00:00:00.000000000Z,35,2,7451,312.580000000,313.120000000,311.080000000,311.140000000,8114970,SPY
2019-11-19T00:00:00.000000000Z,35,2,623,316.580000000,325.670000000,316.150000000,317.180000000,1025855,AVGO
2019-11-19T00:00:00.000000000Z,35,2,13,267.600000000,268.560000000,265.400000000,265.510000000,5324421,AAPL
2019-11-19T00:00:00.000000000Z,35,2,6558,203.640000000,204.150000000,202.600000000,202.760000000,3375657,QQQ
2019-11-20T00:00:00.000000000Z,35,2,5283,149.350000000,150.950000000,148.460000000,149.150000000,9146789,MSFT
2019-11-20T00:00:00.000000000Z,35,2,6559,202.340000000,203.450000000,200.620000000,201.570000000,6885187,QQQ
2019-11-20T00:00:00.000000000Z,35,2,7991,357.100000000,362.500000000,349.560000000,352.080000000,2041085,TSLA
2019-11-20T00:00:00.000000000Z,35,2,624,317.500000000,317.500000000,309.000000000,311.290000000,807850,AVGO
2019-11-20T00:00:00.000000000Z,35,2,3460,1309.200000000,1315.220000000,1291.000000000,1298.010000000,583554,GOOG
2019-11-20T00:00:00.000000000Z,35,2,5701,206.500000000,214.540000000,205.600000000,210.750000000,2882158,NVDA
2019-11-20T00:00:00.000000000Z,35,2,5267,26.110000000,26.700000000,25.920000000,26.670000000,2091495,MRVL
2019-11-20T00:00:00.000000000Z,35,2,13,264.980000000,266.070000000,260.410000000,264.000000000,7234295,AAPL
2019-11-20T00:00:00.000000000Z,35,2,7453,310.570000000,311.815000000,309.060000000,310.170000000,11766111,SPY
2019-11-20T00:00:00.000000000Z,35,2,390,1744.000000000,1762.500000000,1734.150000000,1741.770000000,820642,AMZN
2019-11-20T00:00:00.000000000Z,35,2,3461,1306.190000000,1313.030000000,1289.180000000,1296.500000000,609976,GOOGL
2019-11-20T00:00:00.000000000Z,35,2,2738,198.670000000,199.590000000,195.430000000,197.030000000,4180115,FB
2019-11-21T00:00:00.000000000Z,35,2,13,263.330000000,265.500000000,261.180000000,262.100000000,7104967,AAPL
2019-11-21T00:00:00.000000000Z,35,2,5703,210.000000000,213.240000000,209.300000000,210.000000000,1778228,NVDA
2019-11-21T00:00:00.000000000Z,35,2,5285,149.300000000,149.800000000,148.510000000,149.500000000,5871408,MSFT
2019-11-21T00:00:00.000000000Z,35,2,7991,352.300000000,360.840000000,352.300000000,357.550000000,1776832,TSLA
2019-11-21T00:00:00.000000000Z,35,2,392,1743.000000000,1748.000000000,1730.330000000,1734.000000000,793108,AMZN
2019-11-21T00:00:00.000000000Z,35,2,5269,26.290000000,26.530000000,25.990000000,26.300000000,1333603,MRVL
2019-11-21T00:00:00.000000000Z,35,2,7455,310.460000000,311.480000000,309.390000000,310.190000000,7874780,SPY
2019-11-21T00:00:00.000000000Z,35,2,2742,197.050000000,199.090000000,196.850000000,197.830000000,3797343,FB
2019-11-21T00:00:00.000000000Z,35,2,626,313.520000000,317.000000000,309.800000000,316.050000000,707884,AVGO
2019-11-21T00:00:00.000000000Z,35,2,6560,201.690000000,202.500000000,201.070000000,201.630000000,3821528,QQQ
2019-11-21T00:00:00.000000000Z,35,2,3464,1299.200000000,1312.480000000,1292.870000000,1301.590000000,486250,GOOG
2019-11-21T00:00:00.000000000Z,35,2,3465,1301.000000000,1311.130000000,1290.800000000,1301.010000000,492596,GOOGL
2019-11-22T00:00:00.000000000Z,35,2,7992,349.630000000,349.630000000,330.000000000,333.050000000,4835140,TSLA
2019-11-22T00:00:00.000000000Z,35,2,5271,26.350000000,26.400000000,25.920000000,26.070000000,981162,MRVL
2019-11-22T00:00:00.000000000Z,35,2,3466,1306.220000000,1307.750000000,1289.240000000,1292.950000000,490472,GOOGL
2019-11-22T00:00:00.000000000Z,35,2,2743,198.600000000,199.290000000,197.620000000,198.760000000,3126451,FB
2019-11-22T00:00:00.000000000Z,35,2,7457,311.420000000,311.420000000,309.850000000,311.150000000,5158044,SPY
2019-11-22T00:00:00.000000000Z,35,2,392,1738.000000000,1748.250000000,1731.030000000,1746.000000000,627474,AMZN
2019-11-22T00:00:00.000000000Z,35,2,5705,210.940000000,212.950000000,209.950000000,210.610000000,1443409,NVDA
2019-11-22T00:00:00.000000000Z,35,2,3465,1308.200000000,1308.570000000,1291.330000000,1295.200000000,476207,GOOG
2019-11-22T00:00:00.000000000Z,35,2,13,263.220000000,263.230000000,260.840000000,261.890000000,4822726,AAPL
2019-11-22T00:00:00.000000000Z,35,2,5287,149.920000000,150.290000000,148.830000000,149.490000000,5552891,MSFT
2019-11-22T00:00:00.000000000Z,35,2,6563,202.560000000,202.560000000,200.740000000,201.830000000,3290645,QQQ
2019-11-22T00:00:00.000000000Z,35,2,625,317.000000000,319.480000000,313.730000000,315.190000000,509954,AVGO
2019-11-25T00:00:00.000000000Z,35,2,6563,202.580000000,204.270000000,202.400000000,204.180000000,3646851,QQQ
2019-11-25T00:00:00.000000000Z,35,2,7991,344.000000000,349.770000000,334.470000000,336.190000000,3708926,TSLA
2019-11-25T00:00:00.000000000Z,35,2,7456,312.010000000,313.380000000,311.770000000,313.190000000,6872858,SPY
2019-11-25T00:00:00.000000000Z,35,2,5706,215.660000000,221.410000000,215.520000000,220.850000000,3014128,NVDA
2019-11-25T00:00:00.000000000Z,35,2,2745,199.260000000,200.970000000,199.130000000,199.700000000,5279828,FB
2019-11-25T00:00:00.000000000Z,35,2,3467,1302.000000000,1311.350000000,1298.000000000,1306.690000000,429184,GOOG
2019-11-25T00:00:00.000000000Z,35,2,3468,1302.000000000,1310.440000000,1295.600000000,1306.240000000,430942,GOOGL
2019-11-25T00:00:00.000000000Z,35,2,5288,150.020000000,151.340000000,149.910000000,151.250000000,8758884,MSFT
2019-11-25T00:00:00.000000000Z,35,2,5272,26.100000000,26.880000000,26.100000000,26.700000000,1639859,MRVL
2019-11-25T00:00:00.000000000Z,35,2,626,316.330000000,320.250000000,316.240000000,320.100000000,833294,AVGO
2019-11-25T00:00:00.000000000Z,35,2,13,262.800000000,266.430000000,261.710000000,266.370000000,6876067,AAPL
2019-11-25T00:00:00.000000000Z,35,2,393,1752.000000000,1777.500000000,1750.000000000,1774.000000000,980519,AMZN
2019-11-26T00:00:00.000000000Z,35,2,7456,313.270000000,314.490000000,312.890000000,314.400000000,5209817,SPY
2019-11-26T00:00:00.000000000Z,35,2,5287,151.460000000,152.410000000,151.290000000,152.070000000,10645681,MSFT
2019-11-26T00:00:00.000000000Z,35,2,626,318.870000000,320.180000000,316.050000000,317.000000000,1541092,AVGO
2019-11-26T00:00:00.000000000Z,35,2,6563,204.230000000,204.910000000,203.990000000,204.850000000,3471508,QQQ
2019-11-26T00:00:00.000000000Z,35,2,7991,336.920000000,337.000000000,327.090000000,329.650000000,2514686,TSLA
2019-11-26T00:00:00.000000000Z,35,2,5271,26.680000000,26.780000000,26.170000000,26.550000000,3533824,MRVL
2019-11-26T00:00:00.000000000Z,35,2,3464,1309.400000000,1315.000000000,1305.220000000,1313.350000000,486138,GOOG
2019-11-26T00:00:00.000000000Z,35,2,13,266.350000000,267.090000000,263.590000000,264.970000000,10850785,AAPL
2019-11-26T00:00:00.000000000Z,35,2,3465,1308.720000000,1314.110000000,1304.090000000,1313.000000000,461127,GOOGL
2019-11-26T00:00:00.000000000Z,35,2,2746,199.500000000,200.140000000,198.030000000,199.030000000,4791303,FB
2019-11-26T00:00:00.000000000Z,35,2,393,1772.500000000,1797.190000000,1772.500000000,1795.190000000,910391,AMZN
2019-11-26T00:00:00.000000000Z,35,2,5706,221.000000000,221.520000000,216.750000000,217.500000000,3037029,NVDA
2019-11-27T00:00:00.000000000Z,35,2,5707,218.510000000,220.050000000,217.180000000,217.290000000,1257696,NVDA
2019-11-27T00:00:00.000000000Z,35,2,3464,1315.000000000,1318.350000000,1309.000000000,1310.000000000,418556,GOOG
2019-11-27T00:00:00.000000000Z,35,2,7457,314.900000000,315.560000000,314.360000000,314.550000000,5612665,SPY
2019-11-27T00:00:00.000000000Z,35,2,7992,329.900000000,333.910000000,328.570000000,330.030000000,1510808,TSLA
2019-11-27T00:00:00.000000000Z,35,2,6564,205.220000000,206.250000000,204.890000000,205.430000000,3871376,QQQ
2019-11-27T00:00:00.000000000Z,35,2,13,265.030000000,267.980000000,265.000000000,267.120000000,3564154,AAPL
2019-11-27T00:00:00.000000000Z,35,2,2746,199.420000000,203.130000000,199.410000000,201.500000000,3542107,FB
2019-11-27T00:00:00.000000000Z,35,2,5271,26.800000000,26.880000000,26.590000000,26.680000000,1145415,MRVL
2019-11-27T00:00:00.000000000Z,35,2,5288,152.640000000,152.990000000,151.530000000,151.900000000,5166335,MSFT
2019-11-27T00:00:00.000000000Z,35,2,626,318.000000000,319.900000000,316.470000000,316.900000000,716210,AVGO
2019-11-27T00:00:00.000000000Z,35,2,3465,1315.320000000,1317.640000000,1303.550000000,1305.210000000,338806,GOOGL
2019-11-27T00:00:00.000000000Z,35,2,393,1801.990000000,1824.500000000,1797.340000000,1810.730000000,758976,AMZN
2019-11-29T00:00:00.000000000Z,35,2,5289,152.000000000,152.290000000,151.285000000,151.670000000,5300098,MSFT
2019-11-29T00:00:00.000000000Z,35,2,3467,1310.510000000,1311.630000000,1302.560000000,1302.560000000,256651,GOOGL
2019-11-29T00:00:00.000000000Z,35,2,7458,314.800000000,315.120000000,314.060000000,314.650000000,3611184,SPY
2019-11-29T00:00:00.000000000Z,35,2,6564,205.610000000,205.820000000,205.000000000,205.300000000,2370627,QQQ
2019-11-29T00:00:00.000000000Z,35,2,3466,1312.990000000,1313.000000000,1303.970000000,1304.030000000,256239,GOOG
2019-11-29T00:00:00.000000000Z,35,2,13,267.100000000,267.990000000,265.900000000,267.550000000,3693659,AAPL
2019-11-29T00:00:00.000000000Z,35,2,5708,217.000000000,218.140000000,215.780000000,216.530000000,1013491,NVDA
2019-11-29T00:00:00.000000000Z,35,2,626,316.850000000,317.400000000,315.000000000,316.210000000,425485,AVGO
2019-11-29T00:00:00.000000000Z,35,2,2746,201.560000000,203.800000000,201.210000000,201.910000000,2557941,FB
2019-11-29T00:00:00.000000000Z,35,2,5272,26.670000000,26.780000000,26.335000000,26.550000000,1140710,MRVL
2019-11-29T00:00:00.000000000Z,35,2,393,1815.000000000,1824.600000000,1794.550000000,1798.810000000,529868,AMZN
2019-11-29T00:00:00.000000000Z,35,2,7993,331.450000000,332.300000000,327.480000000,330.350000000,721195,TSLA
2019-12-02T00:00:00.000000000Z,35,2,5708,218.100000000,218.100000000,207.670000000,207.700000000,2299554,NVDA
2019-12-02T00:00:00.000000000Z,35,2,5272,26.610000000,26.610000000,25.520000000,25.520000000,1737984,MRVL
2019-12-02T00:00:00.000000000Z,35,2,626,318.000000000,318.000000000,310.000000000,310.000000000,778185,AVGO
2019-12-02T00:00:00.000000000Z,35,2,3467,1308.770000000,1308.770000000,1281.000000000,1288.670000000,587715,GOOG
2019-12-02T00:00:00.000000000Z,35,2,13,268.700000000,269.250000000,263.000000000,263.410000000,6579963,AAPL
2019-12-02T00:00:00.000000000Z,35,2,393,1810.000000000,1814.780000000,1762.510000000,1776.020000000,1111158,AMZN
2019-12-02T00:00:00.000000000Z,35,2,3468,1306.970000000,1310.870000000,1280.100000000,1287.380000000,464296,GOOGL
2019-12-02T00:00:00.000000000Z,35,2,2746,202.430000000,202.590000000,198.050000000,199.000000000,3550394,FB
2019-12-02T00:00:00.000000000Z,35,2,5289,152.200000000,152.290000000,148.320000000,149.170000000,8904274,MSFT
2019-12-02T00:00:00.000000000Z,35,2,7458,315.800000000,315.800000000,311.070000000,311.420000000,11093096,SPY
2019-12-02T00:00:00.000000000Z,35,2,6564,206.080000000,206.130000000,201.870000000,202.580000000,7184856,QQQ
2019-12-02T00:00:00.000000000Z,35,2,7995,331.330000000,336.390000000,328.500000000,334.070000000,1913757,TSLA
2019-12-03T00:00:00.000000000Z,35,2,6563,203.190000000,203.290000000,199.230000000,201.450000000,7700780,QQQ
2019-12-03T00:00:00.000000000Z,35,2,626,305.620000000,308.350000000,303.180000000,306.520000000,828760,AVGO
2019-12-03T00:00:00.000000000Z,35,2,393,1786.000000000,1789.840000000,1747.000000000,1770.000000000,944749,AMZN
2019-12-03T00:00:00.000000000Z,35,2,3466,1293.020000000,1306.200000000,1277.640000000,1303.050000000,485955,GOOG
2019-12-03T00:00:00.000000000Z,35,2,7994,336.500000000,338.500000000,330.430000000,336.450000000,1911598,TSLA
2019-12-03T00:00:00.000000000Z,35,2,5288,150.000000000,150.000000000,146.650000000,149.390000000,8489391,MSFT
2019-12-03T00:00:00.000000000Z,35,2,3467,1292.400000000,1304.690000000,1275.500000000,1302.000000000,504168,GOOGL
2019-12-03T00:00:00.000000000Z,35,2,2745,200.240000000,200.300000000,195.080000000,198.730000000,3528615,FB
2019-12-03T00:00:00.000000000Z,35,2,5707,209.000000000,209.470000000,200.350000000,207.800000000,3129451,NVDA
2019-12-03T00:00:00.000000000Z,35,2,7457,312.090000000,312.270000000,307.130000000,309.540000000,11665839,SPY
2019-12-03T00:00:00.000000000Z,35,2,13,264.800000000,264.900000000,256.290000000,259.780000000,6905416,AAPL
2019-12-03T00:00:00.000000000Z,35,2,5271,25.400000000,26.090000000,24.380000000,25.950000000,3560557,MRVL
2019-12-04T00:00:00.000000000Z,35,2,13,259.420000000,263.310000000,259.420000000,261.350000000,4630270,AAPL
2019-12-04T00:00:00.000000000Z,35,2,2748,198.560000000,200.350000000,198.060000000,198.400000000,2805294,FB
2019-12-04T00:00:00.000000000Z,35,2,3470,1308.690000000,1325.820000000,1303.500000000,1317.930000000,654577,GOOG
2019-12-04T00:00:00.000000000Z,35,2,6566,201.160000000,202.910000000,201.160000000,202.280000000,4482534,QQQ
2019-12-04T00:00:00.000000000Z,35,2,397,1778.670000000,1789.150000000,1753.260000000,1754.000000000,803263,AMZN
2019-12-04T00:00:00.000000000Z,35,2,5274,25.580000000,25.640000000,23.710000000,23.940000000,6302154,MRVL
2019-12-04T00:00:00.000000000Z,35,2,5291,149.310000000,150.500000000,149.200000000,149.770000000,6371176,MSFT
2019-12-04T00:00:00.000000000Z,35,2,3471,1302.330000000,1324.320000000,1301.430000000,1316.350000000,733236,GOOGL
2019-12-04T00:00:00.000000000Z,35,2,5710,209.300000000,211.940000000,208.270000000,209.420000000,1860799,NVDA
2019-12-04T00:00:00.000000000Z,35,2,7460,309.150000000,312.110000000,309.150000000,311.200000000,6833479,SPY
2019-12-04T00:00:00.000000000Z,35,2,630,309.090000000,311.730000000,307.120000000,311.730000000,503765,AVGO
2019-12-04T00:00:00.000000000Z,35,2,7997,338.000000000,338.790000000,332.850000000,333.380000000,1506756,TSLA
2019-12-05T00:00:00.000000000Z,35,2,6566,202.840000000,203.450000000,201.840000000,202.850000000,3359329,QQQ
2019-12-05T00:00:00.000000000Z,35,2,7459,311.920000000,312.670000000,310.580000000,312.100000000,5777934,SPY
2019-12-05T00:00:00.000000000Z,35,2,5290,150.060000000,150.800000000,149.500000000,149.950000000,5662365,MSFT
2019-12-05T00:00:00.000000000Z,35,2,5273,24.100000000,24.200000000,23.390000000,23.540000000,3232078,MRVL
2019-12-05T00:00:00.000000000Z,35,2,3468,1326.000000000,1332.000000000,1316.470000000,1328.000000000,474311,GOOG
2019-12-05T00:00:00.000000000Z,35,2,397,1760.670000000,1772.880000000,1740.000000000,1741.500000000,834820,AMZN
2019-12-05T00:00:00.000000000Z,35,2,7996,333.510000000,335.000000000,327.250000000,333.060000000,1076348,TSLA
2019-12-05T00:00:00.000000000Z,35,2,5709,210.250000000,211.300000000,207.510000000,208.900000000,1265125,NVDA
2019-12-05T00:00:00.000000000Z,35,2,630,312.710000000,312.710000000,309.060000000,312.000000000,448151,AVGO
2019-12-05T00:00:00.000000000Z,35,2,13,262.220000000,265.890000000,262.030000000,265.650000000,4860832,AAPL
2019-12-05T00:00:00.000000000Z,35,2,3469,1325.200000000,1330.400000000,1314.540000000,1327.880000000,432028,GOOGL
2019-12-05T00:00:00.000000000Z,35,2,2747,198.680000000,201.280000000,198.220000000,199.330000000,2696039,FB
2019-12-06T00:00:00.000000000Z,35,2,396,1746.000000000,1758.520000000,1740.190000000,1751.500000000,896905,AMZN
2019-12-06T00:00:00.000000000Z,35,2,3468,1327.450000000,1342.480000000,1326.810000000,1340.000000000,537526,GOOGL
2019-12-06T00:00:00.000000000Z,35,2,7994,334.220000000,338.850000000,333.660000000,335.720000000,2335953,TSLA
2019-12-06T00:00:00.000000000Z,35,2,6565,203.370000000,205.145000000,203.100000000,205.030000000,3928037,QQQ
2019-12-06T00:00:00.000000000Z,35,2,629,314.660000000,317.250000000,312.000000000,317.250000000,594323,AVGO
2019-12-06T00:00:00.000000000Z,35,2,5289,150.580000000,151.870000000,150.050000000,151.750000000,5682461,MSFT
2019-12-06T00:00:00.000000000Z,35,2,13,266.300000000,271.000000000,265.750000000,270.520000000,6543093,AAPL
2019-12-06T00:00:00.000000000Z,35,2,7457,312.700000000,315.310000000,312.370000000,315.030000000,6198080,SPY
2019-12-06T00:00:00.000000000Z,35,2,5708,210.000000000,213.460000000,209.500000000,212.050000000,1528447,NVDA
2019-12-06T00:00:00.000000000Z,35,2,3467,1332.560000000,1344.030000000,1330.000000000,1341.350000000,550058,GOOG
2019-12-06T00:00:00.000000000Z,35,2,2746,199.940000000,201.565000000,199.600000000,200.940000000,3384596,FB
2019-12-06T00:00:00.000000000Z,35,2,5272,23.690000000,24.370000000,23.670000000,24.170000000,2684354,MRVL
2019-12-09T00:00:00.000000000Z,35,2,7998,335.850000000,344.440000000,335.190000000,339.830000000,2604192,TSLA
2019-12-09T00:00:00.000000000Z,35,2,5273,24.180000000,24.180000000,23.465000000,23.590000000,2547781,MRVL
2019-12-09T00:00:00.000000000Z,35,2,7458,314.590000000,315.180000000,313.390000000,313.720000000,4661366,SPY
2019-12-09T00:00:00.000000000Z,35,2,5290,151.560000000,152.210000000,150.600000000,151.200000000,6077818,MSFT
2019-12-09T00:00:00.000000000Z,35,2,5709,210.800000000,214.340000000,210.700000000,211.880000000,1681531,NVDA
2019-12-09T00:00:00.000000000Z,35,2,2742,200.640000000,203.140000000,200.230000000,201.020000000,3483217,FB
2019-12-09T00:00:00.000000000Z,35,2,629,317.000000000,317.490000000,313.940000000,314.380000000,655776,AVGO
2019-12-09T00:00:00.000000000Z,35,2,396,1747.990000000,1766.705000000,1745.000000000,1747.250000000,603935,AMZN
2019-12-09T00:00:00.000000000Z,35,2,3463,1340.000000000,1359.450000000,1337.210000000,1341.690000000,506183,GOOG
